id,title,year,doi,n_citation,degree_centrality,betweenness_centrality,closeness_centrality,doc_type,reference_count,references
175,Cold pass father store federal.,2006,https://doi.org/10.1000/303806,481,0.002001000500250125,0.0010752555097224854,0.1321267561603592,Conference,2,1147;402;1710;1732;283;581
176,Large other area.,2015,https://doi.org/10.1000/961164,287,0.0035017508754377185,0.005732957864766021,0.15842257135697974,Journal,49,1205;145;883;1147;1886
177,Growth too support individual character.,2014,https://doi.org/10.1000/324355,324,0.0035017508754377185,0.0028500820692668252,0.14939496139059613,Conference,33,1888;1135;662;1653
178,Evening hotel close job believe.,1999,https://doi.org/10.1000/255768,434,0.0025012506253126563,0.0013712002070201295,0.1333759473719001,Conference,36,556;536;199;1765;806;1882;663;1671;1348
179,Also just miss Democrat common.,2022,https://doi.org/10.1000/522812,288,0.0025012506253126563,0.0009895095924221597,0.12076236501292974,Journal,2,1908;535;824;897;1355;1141;1104;793
180,Federal really together perhaps subject.,2012,https://doi.org/10.1000/701923,154,0.004502251125562781,0.006325058013052198,0.15167687094677984,Conference,4,18;1832;143;556;895;734
181,From story use.,1996,https://doi.org/10.1000/486615,144,0.003001500750375187,0.0018315918155342463,0.11697935180160006,Conference,24,693;487;32;516
182,Production suffer exactly whose positive.,2015,https://doi.org/10.1000/972034,316,0.0035017508754377185,0.0027221751778001347,0.1515863253134328,Journal,30,1044;769;1927;1626;227;863;1572;1424;42;1366
183,Myself offer artist industry fill.,2015,https://doi.org/10.1000/885217,217,0.00400200100050025,0.0037003907235761938,0.14005998350211274,Conference,11,1978;73;1308
184,Attack positive various sort improve.,1993,https://doi.org/10.1000/907967,36,0.0050025012506253125,0.005304267514532018,0.1650878843341054,Conference,8,191;1330;1872;491;1179;1862;554;369;509
185,Scientist truth walk.,2005,https://doi.org/10.1000/234674,488,0.0025012506253126563,0.00045718126980980614,0.13651034871556048,Conference,25,331
186,Seem century key especially want rest.,2022,https://doi.org/10.1000/255255,160,0.002001000500250125,0.0007968943381093906,0.13857497860959792,Journal,31,1889;329;417;1511;1887;541;622;1069
187,Thank another local color difference increase.,2011,https://doi.org/10.1000/614404,196,0.0015007503751875936,0.00037368493402065747,0.134863524326655,Journal,5,170;390;866;1043;1282;1151;609;386
188,Large social detail full.,2008,https://doi.org/10.1000/586955,72,0.0050025012506253125,0.0035304745923378203,0.15130245579037394,Conference,36,1352
189,Production figure like generation.,1991,https://doi.org/10.1000/801453,325,0.005502751375687844,0.007826550120377482,0.15140555797489888,Journal,23,1406;702;81;1767;4;356;813
190,We himself nature accept fly.,1998,https://doi.org/10.1000/728680,196,0.00400200100050025,0.0026554613880139374,0.12791459777096378,Journal,20,1904;1857;985;82;1075;90;1293;1336;550;1742
191,Should school among.,2015,https://doi.org/10.1000/556845,278,0.0025012506253126563,0.002555963638831354,0.14308148197901574,Conference,34,489;1492
192,View themselves bit open.,2003,https://doi.org/10.1000/164553,328,0.003001500750375187,0.0028475904228394025,0.14823628142984843,Conference,50,85;2000;226;1005;665
193,Hundred truth near.,1992,https://doi.org/10.1000/168092,61,0.003001500750375187,0.0009071983452289548,0.14500744416913955,Journal,19,1784;704;123;1616;1812;565;1434
194,Beyond group amount pay name.,2008,https://doi.org/10.1000/173295,95,0.0050025012506253125,0.00834245821844964,0.1726735234724415,Conference,30,59;1810;1260;1117;1683;1144
195,Such reflect wonder upon.,1991,https://doi.org/10.1000/744281,184,0.002001000500250125,0.00023094594269070399,0.0005002501250625312,Journal,4,1061;1263;441;322;1441;40;751;1966;1601;562
196,Least might indeed might upon.,1999,https://doi.org/10.1000/939989,313,0.0035017508754377185,0.0024065620515243357,0.13380768222111658,Journal,10,814;166;329;1059;83;611;1166
197,Ball Congress bad property health thousand.,2009,https://doi.org/10.1000/231962,290,0.0025012506253126563,0.0029511880155726317,0.1486702283895377,Journal,32,489;962
198,Without each second it.,2007,https://doi.org/10.1000/179854,68,0.0025012506253126563,0.0017159419735707873,0.1261086378591921,Conference,36,1811
199,Kitchen usually standard mind to.,2019,https://doi.org/10.1000/562085,437,0.006003001500750374,0.009637076370563524,0.168339923347411,Conference,1,1742;77;383;870;1296
200,City step record accept however.,2005,https://doi.org/10.1000/921179,447,0.0025012506253126563,0.0006963205034462888,0.13490446650161753,Journal,16,466
201,Election option success.,1999,https://doi.org/10.1000/253349,324,0.004502251125562781,0.0030136246266323358,0.13418141848156662,Journal,26,116;1169;619;1238;1048;1839;907;231;1648
202,Last must moment such PM.,2002,https://doi.org/10.1000/763492,311,0.002001000500250125,6.266654296551601e-05,0.13712913793518214,Conference,15,1711
203,Can work better ever general.,2003,https://doi.org/10.1000/204583,84,0.002001000500250125,0.0006085129202243317,0.12330913982832555,Journal,11,584;36;659;1381;1139;384;937;1005;1870
204,Suffer view how marriage.,1990,https://doi.org/10.1000/663399,482,0.0035017508754377185,0.006738143408344697,0.16403666026442532,Conference,3,106;1335;790
205,Approach you first listen inside next movie.,2016,https://doi.org/10.1000/285072,35,0.005502751375687844,0.00693455509456436,0.16201816157372279,Conference,15,794;920;203;655;639;663
206,Man protect view analysis even memory.,2009,https://doi.org/10.1000/192419,245,0.00400200100050025,0.007045452078242402,0.14901921953599204,Conference,35,1037;367;33;121;629;429;766;307;1453;703
207,Of air side meeting.,2000,https://doi.org/10.1000/860664,307,0.0035017508754377185,0.00298448607058368,0.14365968242344726,Conference,43,290;1372;568;1039
208,Day image factor quality between.,2018,https://doi.org/10.1000/818021,327,0.002001000500250125,0.000335217354326324,0.12270476671443552,Journal,18,1626
209,Decide clearly the memory wonder player.,2012,https://doi.org/10.1000/986793,180,0.0035017508754377185,0.004588877437032497,0.13944467330550817,Conference,11,98;1616;486;1850;1924;918
210,Kind agent make with.,2018,https://doi.org/10.1000/787094,351,0.002001000500250125,0.0,0.0,Journal,7,1726;183
211,Section office positive.,2023,https://doi.org/10.1000/696475,29,0.003001500750375187,0.0014606301776314747,0.1440088512213654,Journal,43,198;1837;845;1145;560;1959
212,Music for talk star.,2025,https://doi.org/10.1000/468666,209,0.0025012506253126563,0.0009591615427442784,0.13489422862755657,Journal,15,330;333;487
213,Couple and clear.,2000,https://doi.org/10.1000/283968,402,0.0010005002501250625,0.0006739531724246304,0.11873755849200486,Journal,19,415;1511;1520;1712;615;1244;255
214,Assume he not reality expert.,2017,https://doi.org/10.1000/951315,4,0.0025012506253126563,0.0018013860592012406,0.16072893124381163,Journal,12,1038;779;964;365
215,Hour run almost church trouble.,1999,https://doi.org/10.1000/966981,496,0.0025012506253126563,0.002646916062510394,0.1503299433884737,Journal,2,647;1112;1291;1571;217;800
216,Wall shoulder example few really.,2013,https://doi.org/10.1000/534304,163,0.0035017508754377185,0.0028079560768419806,0.13548027824888054,Conference,1,1623;1319;526;1035;118
217,Letter audience each though themselves.,1991,https://doi.org/10.1000/843993,381,0.0015007503751875936,0.0009485896512743268,0.11392048007596697,Conference,11,661;1582;1027;1873;497;805;239;793;1200;1328
218,Might popular simply kitchen.,2004,https://doi.org/10.1000/474834,297,0.0025012506253126563,0.0014086496463754036,0.13954319756832412,Conference,31,925;1724;1482;1787;973;1386;1319;303
219,Provide authority best.,2008,https://doi.org/10.1000/574791,42,0.002001000500250125,0.002103768490556656,0.14371775959130925,Journal,3,1864;573;460;268;1373;855;611;1827;488;292
220,Mr level about government side.,2009,https://doi.org/10.1000/678008,471,0.0025012506253126563,0.0010692438517462145,0.14339313089910558,Journal,46,1062;1717;831;1379;1363;1211
221,Per rate traditional him decision.,2025,https://doi.org/10.1000/765852,209,0.003001500750375187,0.00247914380004935,0.14490105572881004,Conference,20,89;1862;1272;1839;1929;1487;1789;872;1404;286
222,Student along across skill performance fear.,2000,https://doi.org/10.1000/880350,36,0.0025012506253126563,0.0007265835669803734,0.13943373475253473,Journal,44,1522;288;1553;1125;607;1499;1127;312;376
223,Sing help tough.,2023,https://doi.org/10.1000/444374,290,0.00400200100050025,0.001654816203552644,0.1398946364414696,Journal,10,939;680;1963;1745;774
224,To cell news citizen.,2020,https://doi.org/10.1000/602254,163,0.0025012506253126563,0.001448879042719823,0.1367519041872067,Conference,28,390;1158;1022
225,Bit father human.,2014,https://doi.org/10.1000/493940,306,0.0035017508754377185,0.0029908723500462592,0.14794017899503228,Conference,25,1052;1388;1031;213;322;970;1210
226,Write skill push sister.,1995,https://doi.org/10.1000/827398,481,0.0015007503751875936,0.0009851879572685817,0.1303440089921033,Conference,22,1488;1345;709;800;1558
227,Poor challenge when hand.,2025,https://doi.org/10.1000/272066,483,0.00400200100050025,0.0025679537796707494,0.13145254035093276,Journal,35,1468;524;1797;33;766;57;1754;19
228,Customer whose nation class.,2012,https://doi.org/10.1000/860587,321,0.00400200100050025,0.003100350734866307,0.13298677619522015,Conference,35,436;1330
229,Write dark detail investment character.,2025,https://doi.org/10.1000/927590,38,0.004502251125562781,0.009664557121371686,0.16443119802269313,Journal,19,481;1699;922;1775;894;435
230,Able role ten skill imagine hand.,2012,https://doi.org/10.1000/973822,192,0.003001500750375187,0.000599979828482969,0.1495158132801381,Journal,9,1400;1158;899;1738;1092;1560;1424;391;570;782
231,Arrive mission board out school.,2023,https://doi.org/10.1000/245351,465,0.002001000500250125,0.0018112195397475466,0.13760944883682844,Conference,15,904;1972
232,Success apply wide note.,2012,https://doi.org/10.1000/119628,367,0.002001000500250125,0.002418921764413224,0.14960872406576153,Conference,37,920;522
233,Far day several close.,1997,https://doi.org/10.1000/718056,431,0.0050025012506253125,0.00588955938060628,0.1625218296265258,Conference,43,1765;464;891;1002;884;1803;1727;1579;1085;738
234,Research suddenly artist skill example forget.,2000,https://doi.org/10.1000/207808,284,0.002001000500250125,0.0,0.0,Conference,6,1120;1382;1866;1798;1346
235,Recently happen draw data political.,2024,https://doi.org/10.1000/142302,408,0.00400200100050025,0.0024461562581671844,0.1409596550852746,Journal,46,1712;1686;1680;812;1705;1500;1292;211;1176;632
236,Population successful security send difference.,1997,https://doi.org/10.1000/888691,424,0.0025012506253126563,0.00017059399250494802,0.15450387176414124,Journal,49,337;1062
237,Return job reality.,1994,https://doi.org/10.1000/870482,246,0.003001500750375187,0.0019432754891987767,0.14126211957604012,Conference,10,1339;294;1055;1738;1647;644
238,Myself action any message.,1997,https://doi.org/10.1000/255865,234,0.0035017508754377185,0.0007768687330690559,0.11151899432996504,Conference,14,797;1367;1251;559;1724;192;1421;1552
239,Prove pay affect.,2023,https://doi.org/10.1000/228030,410,0.0035017508754377185,0.0018814004949257478,0.14197294334067992,Journal,14,500;1123;288;510;104
240,Trip I economy behavior.,1993,https://doi.org/10.1000/776212,263,0.0035017508754377185,0.005153570331050709,0.16004873497436636,Conference,37,81
241,Try huge cut those.,1995,https://doi.org/10.1000/349817,386,0.003001500750375187,0.001570395320456626,0.15200113311316168,Conference,22,56;1925
242,Fear image know.,2003,https://doi.org/10.1000/398436,428,0.003001500750375187,0.0013417623444859285,0.14326599908320406,Conference,18,526;1555
243,Gas identify section community president moment.,1992,https://doi.org/10.1000/814975,206,0.002001000500250125,0.0,0.0,Conference,23,1362;29;1743;874;411;1053;158
244,Ground include try.,2015,https://doi.org/10.1000/563150,380,0.004502251125562781,0.006470747531450591,0.14010414208444177,Journal,38,1399;1404;404;1222;1;1672;742;587;1521;505
245,Large mother family radio education stage.,2001,https://doi.org/10.1000/859198,411,0.0015007503751875936,0.0,0.13816194532548517,Conference,46,368;76
246,If instead nature.,2008,https://doi.org/10.1000/749033,139,0.0015007503751875936,0.0009227412993021287,0.13271867771412774,Journal,25,981
247,Available theory old design.,2019,https://doi.org/10.1000/936959,491,0.0015007503751875936,0.0013883768377024337,0.13464898497275302,Conference,29,205;1619;1733;832;549;1786;1290
248,Partner necessary down report there show.,2012,https://doi.org/10.1000/623655,309,0.00400200100050025,0.004218081663947962,0.14284002335465387,Conference,22,122;542;480;1748;1876
249,People anything vote social.,1992,https://doi.org/10.1000/117110,465,0.00400200100050025,0.002732835311352177,0.11856331714416439,Journal,47,1319;804;1066;1055;1939
250,Deep night beautiful thing south.,2001,https://doi.org/10.1000/565945,231,0.0035017508754377185,0.005359873691057911,0.15125095733707564,Conference,18,1697;482;421
251,Material no order production around.,2008,https://doi.org/10.1000/549187,222,0.002001000500250125,0.0011807255014643022,0.14396219734553437,Conference,7,134;1531;494
252,Available year should agency.,2025,https://doi.org/10.1000/717641,435,0.0025012506253126563,0.0011819742351674982,0.13598816086185547,Conference,21,755;1823;1292;1010;1491;716;1575;16
253,Develop else example son day upon.,2024,https://doi.org/10.1000/259445,149,0.002001000500250125,0.0007636230597986682,0.14623621971413517,Journal,25,320;789;172;898;1873
254,Usually audience material lay back as.,2017,https://doi.org/10.1000/980290,149,0.00400200100050025,0.003491839461213038,0.14065848307551734,Journal,17,1916;1484;1723;118;1151;1849;55
255,Let campaign value learn process.,2015,https://doi.org/10.1000/998870,20,0.0025012506253126563,0.0,0.14346994265497964,Conference,50,1723;119;1290;457;1230;1875
256,Team well require.,1999,https://doi.org/10.1000/306572,213,0.003001500750375187,0.0037904643109806613,0.15488857185651034,Conference,3,1781;1628;1424;707;1380;1191;725;820;582;759
257,Where type affect another trial.,2014,https://doi.org/10.1000/807445,292,0.003001500750375187,0.002202879244060018,0.14143071694981801,Conference,6,1026;685;869;1342;1063;149;1921
258,People per hit nothing.,2017,https://doi.org/10.1000/150645,456,0.002001000500250125,0.0012131556754143248,0.14026998505565916,Journal,47,1099;1398;1660;224;1102;1956
259,Moment standard leg nature stay discover.,2000,https://doi.org/10.1000/143978,90,0.0025012506253126563,0.0016713065602706498,0.14658595172565667,Conference,2,1537;1589;999;1160;1101;1458;645
260,Fact whatever whatever training.,2016,https://doi.org/10.1000/467952,403,0.0025012506253126563,0.0013347200278084012,0.13943373475253473,Journal,19,1208;472;665;788;1496;1298;1212;569;1356
261,Film view increase to.,2019,https://doi.org/10.1000/600761,458,0.0035017508754377185,0.004543077048937824,0.1395103406816822,Journal,32,1463;1916;1086;308;588
262,Stay force recently agree.,2023,https://doi.org/10.1000/839244,86,0.002001000500250125,0.0,0.0,Journal,49,132;971;1056;269
