id,title,year,n_citation,doc_type,reference_count,references,doi
1955330666,More Efficient Privacy Amplification With Less Random Seeds via Dual Universal Hash Function,2016.0,33,Journal,39.0,1508777461;1516938786;1535316540;1576688884;1585033983;1604817450;1614939177;1649416139;1778571558;1820072507;1895574339;1967175855;1976815826;1981670729;1985623009;1987336330;1990187371;2004315837;2015880590;2019807548;2027642452;2052207834;2081349667;2100278976;2114805880;2148043320;2148587342;2149974280;2154300278;2158541565;2163137752;2164253138;2170255835;2180630352;2242421097;2606226906;2763740675;2963995962;2987687226,https://doi.org/10.1109/TIT.2016.2526018
2809704303,Temporal error concealment using quad-tree prediction and coherency sensitive hashing for HEVC,2018.0,0,Journal,23.0,2003836480;2023176257;2024754883;2057403270;2078427662;2084272324;2085951127;2091618531;2095683954;2103956786;2105038642;2113717057;2128351826;2139757538;2146249262;2146395539;2147342544;2163204144;2355002824;2545685597;2585518414;2610341582;2789632761,https://doi.org/10.1117/1.jei.27.3.033039
2103431615,Research on a Mechanism for Assisting Service Retrieval,2006.0,0,Conference,5.0,1996747450;2138112972;2156148127;2161536823;2170767967,https://doi.org/10.1109/CIT.2006.163
2020346235,Mixed scheduling disciplines for network flows,2003.0,34,Conference,4.0,2018852485;2085232978;2094420670;2101204871,https://doi.org/10.1145/959143.959165
2069092300,Genus Distributions of Cubic Outerplanar Graphs,2011.0,29,Journal,27.0,175104714;1481097201;1974380486;1984200310;1993759218;1996053377;1996246805;2024464593;2030792796;2034442645;2034485257;2041581800;2045860846;2054639744;2056838899;2057166963;2068867415;2086359905;2087083200;2088455492;2092657801;2109344303;2146660412;2149698442;2150252035;2398002831;2740500797,https://doi.org/10.7155/jgaa.00227
1969515546,Evaluating E-Assessment for Exercises that Require Higher-Order Cognitive Skills,2012.0,11,Conference,24.0,96371245;131500813;131601155;140640489;158272295;160252601;213096292;1484121918;1498432697;1511583024;1535148893;1855669435;1971973232;2011607672;2037595410;2103544203;2110050316;2111706174;2111961891;2119362954;2130066447;2136451344;2156050478;2167687968,https://doi.org/10.1109/HICSS.2012.252
2118935447,1F: one accessory feature design for gesture recognizers,2012.0,8,Conference,6.0,1994128693;2012241589;2097248932;2146532796;2153360297;2153795273,https://doi.org/10.1145/2166966.2167022
2118487620,IT-Security in Railway Signalling Systems,2014.0,0,Conference,3.0,834237175;2005170618;2408169401,https://doi.org/10.1007/978-3-658-06708-3_4
2052243599,Statistical Analysis of 3D Faces in Motion,2013.0,14,Conference,22.0,1566413196;1587367783;1909894032;1992187125;1995712965;2048359624;2051434435;2060515346;2069997605;2075759375;2085261163;2087960557;2102813107;2104539097;2113055885;2135666716;2137306662;2146161009;2169798735;2171613350;2237250383;2542323081,https://doi.org/10.1109/3DV.2013.22
2036521769,A Framework for Congestion Control for Reliable Data Delivery in Wireless Sensor Networks,2007.0,1,Conference,7.0,2037609314;2108174427;2125534143;2138933282;2153905331;2155762594;2162338299,https://doi.org/10.1109/INM.2007.374715
885927601,Co-clustering of multi-view datasets,2016.0,9,Journal,32.0,84258197;140535224;156010046;1493217831;1500243278;1501500081;1964305049;1991213875;1992652404;1994378550;2020524787;2024228866;2042668621;2043819533;2048679005;2053450734;2085789144;2097645701;2098045186;2101228436;2108502868;2110350691;2113573459;2119697781;2121236959;2124548729;2142674578;2150383023;2165533158;2176433868;2399938772;2405459681,https://doi.org/10.1007/s10115-015-0861-4
2129820524,Observers and initial state recovering for a class of hyperbolic systems via Lyapunov method,2013.0,22,Journal,12.0,1519488445;1943451537;1970336159;1985945078;1988098342;2059743877;2062362860;2063049031;2079184478;2090759317;2091562669;2162750481,https://doi.org/10.1016/j.automatica.2013.04.015
2132109814,Machine Translation with Inferred Stochastic Finite-State Transducers,2004.0,131,Journal,29.0,21799423;1500765663;1503102241;1505482284;1525529132;1540127333;1548146869;1549285799;1568675285;1587672565;1973923101;2006969979;2032492020;2038705330;2049401516;2071991030;2074054247;2100829796;2101105183;2114532736;2116912781;2122092249;2125529971;2130640821;2131236363;2139647714;2157522852;2162157640;2403178545,https://doi.org/10.1162/089120104323093294
2022961086,Polyhedral properties for the intersection of two knapsacks,2008.0,5,Journal,9.0,1967535666;1990585107;1991247020;2018714454;2042428770;2064366623;2100189126;2107764602;2124452917,https://doi.org/10.1007/s10107-006-0045-9
2517154406,Conceptual Design Model of Instructional Interfaces: Courseware for Inclusive Education System IID4C Distance Learning,2016.0,2,Journal,8.0,1596978295;1971283931;2020775394;2064309547;2065005763;2073233774;2109331918;2159264153,https://doi.org/10.4018/IJDET.2016100106
1489854863,Regular sets of higher-order pushdown stacks,2005.0,33,Conference,12.0,1482193060;1497837776;1518696294;1576712931;1585989904;1589224558;1963646041;1979853884;2007098021;2027529581;2054264594;2160005349,https://doi.org/10.1007/11549345_16
2146262578,Choice and Value Flexibility Jointly Contribute to the Capacity of a Subsampled Quadratic Classifier,2000.0,9,Journal,14.0,2013357016;2024415066;2033041054;2071396781;2075529649;2125988384;2133256886;2144994141;2153436148;2155020618;2156378528;2161278885;2164096571;2165758113,https://doi.org/10.1162/089976600300015556
2112746868,Consensus alignment server for reliable comparative modeling with distant templates,2004.0,11,Journal,3.0,2123834398;2140244239;2151831732,https://doi.org/10.1093/nar/gkh456
2978280969,T-lex3: an accurate tool to genotype and estimate population frequencies of transposable elements using the latest short-read whole genome sequencing data.,2019.0,0,Journal,8.0,2054254276;2091193685;2100234791;2103441770;2108234281;2138122982;2170747616;2513006861,https://doi.org/10.1093/bioinformatics/btz727
2810784779,Fancymock: creating virtual services from transactions,2018.0,2,Conference,5.0,2103146554;2111121961;2206652035;2405003741;2405738433,https://doi.org/10.1145/3167132.3167424
2295829623,Curved folding,2008.0,123,Conference,28.0,1530069394;1565212980;1572844260;1986853035;1994563843;2018484913;2018850633;2019247722;2050503782;2054613861;2055410695;2060524104;2064233581;2068030190;2069245506;2069559120;2083363561;2086330025;2121819464;2122076394;2126616676;2129544656;2154059699;2154084374;2160759417;2168376100;2169725009;2912501001,https://doi.org/10.1145/1360612.1360674
1533741624,Experimental Variations of a Theoretically Good Retrieval Data Structure,2009.0,5,Conference,8.0,104648112;1548702063;1574082713;1703904868;1891810191;1987847892;1992624434;2071483197,https://doi.org/10.1007/978-3-642-04128-0_66
590401527,Charities and ICTs: Can IS-enabled Innovation in Business Critical Activities Be Delivered?,2013.0,1,Journal,3.0,2036522708;2045500807;2111819397,https://doi.org/10.17705/1cais.03312
2002378452,Rectification of Optical Characters as Transform Invariant Low-Rank Textures,2013.0,7,Conference,10.0,1736339626;1760407951;1822371218;1979900189;2078809407;2079104254;2112626863;2120449447;2124291600;2145079795,https://doi.org/10.1109/ICDAR.2013.86
2036450677,Extremality properties for Gallager's random coding exponent,2012.0,5,Conference,4.0,2110974104;2139784773;2142213376;2150498905,https://doi.org/10.1109/ISIT.2012.6284065
2126628743,"Leadership transitions, tacit knowledge sharing and organizational generativity",2012.0,41,Journal,5.0,2035947970;2075693172;2123873762;2137991893;2147698887,https://doi.org/10.1108/13673271211198936
1996199746,"Real-Time Fire Detection for Video-Surveillance Applications Using a Combination of Experts Based on Color, Shape, and Motion",2015.0,37,Journal,26.0,221912421;1541220081;1542601440;1594063914;1971301114;1984282654;2000396952;2004957867;2004987553;2035888756;2059704224;2064123169;2088931902;2103941746;2105809105;2111586857;2111692049;2130452018;2138276846;2146926380;2149298154;2149684865;2151103935;2152832849;2156734067;2584333262,https://doi.org/10.1109/TCSVT.2015.2392531
2100231760,On Temporal Connectivity of PFC Via Gauss - Markov Modeling of fNIRS Signals,2010.0,14,Journal,5.0,1977326001;1984155907;2024122112;2086999096;2158727422,https://doi.org/10.1109/TBME.2009.2020792
2898709301,Genomic Data Management in Big Data Environments: The Colorectal Cancer Case,2018.0,2,Conference,7.0,2122732537;2528915120;2537679995;2612004582;2762244211;2770026599;2915374113,https://doi.org/10.1007/978-3-030-01391-2_36
1991938727,Pointage bi-manuel avec le CubTile dans un espace 2D de type focus+contexte,2010.0,0,Conference,20.0,1798765157;1968836752;1992177162;1995923922;1999413840;2006070420;2008381722;2009482957;2011388095;2027981429;2052234271;2070158350;2083675321;2096147482;2124670211;2140982079;2148884993;2161401111;2165779726;2531689795,https://doi.org/10.1145/1941007.1941018
2111385584,Certified e-mail systems using public notice board,2003.0,4,Conference,9.0,1877684430;1945342165;1964909769;1978884755;2005708967;2047925852;2103647628;2108073486;2123643036,https://doi.org/10.1109/DEXA.2003.1232065
2266317824,A branch and bound algorithm to minimize the single machine maximum tardiness problem under effects of learning and deterioration with setup times,2016.0,2,Journal,21.0,1965607231;1967980346;1980014555;1982263380;1982961869;1989246383;2011488956;2012079986;2016972373;2021100520;2026856562;2026959567;2050137847;2054771140;2074319831;2075996201;2081035842;2083771036;2088778450;2137958320;2155475734,https://doi.org/10.1051/ro/2015026
2096141008,Stability bounds of singularly perturbed discrete systems,1999.0,39,Journal,2.0,2045512745;2072591229,https://doi.org/10.1109/9.793780
2085506137,Knowledge-based identification of music suited for places of interest,2014.0,14,Journal,28.0,102708294;129112539;155590969;1532325895;1560147776;1586317846;1597703625;1647729745;1668989518;1690919088;1808782381;1967661515;1984681168;2011536622;2015191210;2062130831;2084069552;2087739686;2087863439;2105313627;2115568835;2117805756;2136480620;2142120379;2143157063;2145011919;2170747163;2953332543,https://doi.org/10.1007/s40558-014-0004-x
1560875342,Online routing in faulty meshes with sub-linear comparative time and traffic ratio,2005.0,4,Conference,18.0,1538209031;1550444125;1552828154;1555244589;2047724932;2088357751;2095383780;2114302864;2119559506;2124546002;2127154585;2135572590;2145278435;2156689181;2159472851;2171878649;2175742361;2593036237,https://doi.org/10.1007/11561071_5
2963480200,Guiding InfoGAN with Semi-supervision,2017.0,4,Conference,18.0,115285041;1691728462;1786904711;1834627138;2108501770;2125389028;2157617585;2170653751;2173520492;2399306074;2401231614;2431962807;2432004435;2434741482;2548275288;2554314924;2621357189;2950560720,https://doi.org/10.1007/978-3-319-71249-9_8
2032547816,Automatic localization of target vertebrae in spine surgery using fast CT-to-fluoroscopy (3D-2D) image registration,2012.0,8,Journal,5.0,2110726915;2114013702;2136503713;2152947391;2171074980,https://doi.org/10.1117/12.911308
2001826557,Time-Interleaved Multirate Sigma&#8211;Delta Modulators,2006.0,3,Journal,2.0,2154680429;2167265353,https://doi.org/10.1109/TCSII.2006.882230
1974927040,Graphic patterns of cortical functional connectivity of depressed patients on the basis of EEG measurements,2011.0,7,Conference,2.0,2136562407;2140877953,https://doi.org/10.1109/IEMBS.2011.6090334
2011104634,On completable fuzzy metric spaces,2015.0,7,Journal,14.0,1596940357;2004533652;2005433363;2036178272;2038300950;2047527592;2049452732;2055788103;2074773690;2099626429;2107531168;2108028062;2119311694;2134682153,https://doi.org/10.1016/j.fss.2014.07.009
2180809675,On some algorithmic problems regarding the hairpin completion,2009.0,34,Journal,6.0,43688602;191395097;1501003016;1584587517;1970961429;2165177622,https://doi.org/10.1016/j.dam.2007.09.022
2140783488,Orientation adaptive subband coding of images,1993.0,0,Conference,5.0,2006725246;2039517429;2120041316;2140753314;2156447271,https://doi.org/10.1109/ISCAS.1993.393710
2555972599,THE RELATION BETWEEN MIGRATION AND FDI IN THE OECD FROM A COMPLEX NETWORK PERSPECTIVE,2016.0,7,Journal,2.0,2135007124;2963022065,https://doi.org/10.1142/S0219525916500090
2209398230,Quantitative clinical guidelines for imaging use in evaluation of pediatric cardiomyopathy,2015.0,1,Conference,7.0,56474521;1604570830;1876621266;2007022163;2010929933;2114127539;2133990480,https://doi.org/10.1109/BIBM.2015.7359910
1989281730,A novel mutual nearest neighbor based symmetry for text frame classification in video,2011.0,20,Journal,35.0,1539258218;1972774730;1979370021;1988029749;2020735245;2027838507;2027883219;2029545460;2034865967;2049574251;2069816967;2095821828;2099063119;2107996860;2114449851;2117586922;2119200665;2121839820;2122013264;2122834273;2130475102;2131093082;2131673214;2132985810;2134378185;2136730584;2137718414;2137969867;2140132917;2141053090;2142082467;2142907989;2146248127;2159460562;2165401735,https://doi.org/10.1016/j.patcog.2011.02.008
2618198699,A parameterised model order reduction method for parametric systems based on Laguerre polynomials,2018.0,2,Journal,16.0,1971643181;1974977258;1976406204;2017999133;2054836895;2063798464;2086590360;2106165817;2122608783;2126266252;2146657482;2152896489;2165343260;2166935397;2210830695;2519989374,https://doi.org/10.1080/00207179.2017.1333156
2060793578,Injecting computational thinking into career explorations for middle school girls,2011.0,4,Conference,4.0,2068086207;2087542281;2147139740;2151987636,https://doi.org/10.1109/VLHCC.2011.6070410
2092460132,A hybrid fuzzy-goal programming approach to multiple objective decision making problems,2001.0,35,Journal,2.0,2029244406;2121301918,https://doi.org/10.1016/S0165-0114(99)00050-0
2158963943,Constellation Precoded Multiple Beamforming,2011.0,21,Journal,36.0,1978403492;2024815294;2032412427;2042953638;2046618197;2073023984;2096974994;2098076345;2098892192;2099970445;2102765638;2103500469;2103769613;2104557568;2105950650;2107824742;2108033290;2111626380;2111924751;2115237178;2115562510;2117747693;2122383033;2128695949;2129157153;2131920623;2140610742;2142202695;2148907454;2154596122;2155722340;2156787051;2165350939;2170900253;2171879683;2567547661,https://doi.org/10.1109/TCOMM.2011.020311.090674
2584323226,A Low-Cost Multi-failure Resilient Replication Scheme for High Data Availability in Cloud Storage,2016.0,17,Conference,39.0,1510496002;1560994062;1606172465;1751683294;1772508445;1985419898;1999255105;1999318378;2000222387;2003597767;2008172181;2022527302;2029467255;2090204040;2092292480;2094469165;2101505570;2101940442;2104210894;2107776555;2116777751;2119565742;2119738171;2123286256;2123871098;2132038355;2136155942;2146033465;2146978235;2147470852;2149965524;2153704625;2179913368;2518887446;2527089194;2560135317;2582673684;2601985173;2906870415,https://doi.org/10.1109/hipc.2016.036
